Trip_Distance_km,Est_Duration_min,Traffic_Level,Demand_Level,Is_Holiday,Passenger_Count,Booking_Lead_Time_min,Route_Complexity_Score,Nearby_Major_Event,Toll_Fees,Surge_Multiplier,Fuel_Price_Index,Final_Ride_Price,Hour,Weather_Condition_Fog,Weather_Condition_Rain,Weather_Condition_Snow,Vehicle_Type_Economy,Vehicle_Type_Premium,Vehicle_Type_SUV,Pickup_Location_Type_City_Center,Pickup_Location_Type_Suburb,Pickup_Location_Type_Transport_Hub,Dropoff_Location_Type_City_Center,Dropoff_Location_Type_Suburb,Dropoff_Location_Type_Transport_Hub
6.3,27.9,1,1,0,1,2,7,0,0.0,1.48,1.14,45.39,22,False,False,False,True,False,False,False,False,True,False,True,False
4.91,16.5,0,0,0,5,4,7,0,0.0,1.0,0.955,18.25,0,False,False,False,True,False,False,False,False,True,False,False,False
11.21,59.0,2,2,0,2,35,5,0,2.78,2.48,1.246,133.71375,18,False,False,False,False,False,True,False,False,False,False,False,False
6.5,18.4,0,0,0,2,61,3,0,0.0,1.0,0.971,25.2,22,True,False,False,False,True,False,False,False,True,False,False,True
7.74,34.8,1,1,0,1,34,1,1,3.4,1.26,1.125,50.9,1,False,False,False,True,False,False,False,True,False,False,False,True
7.72,26.4,0,2,0,5,5,2,1,0.0,2.86,1.112,89.94,2,False,False,False,True,False,False,False,False,True,False,False,False
6.77,31.9,2,2,0,4,38,2,0,0.0,1.85,0.866,47.43,8,False,False,False,True,False,False,False,True,False,False,False,False
6.51,26.4,1,0,0,4,35,8,0,0.0,1.0,0.94,24.88,23,False,False,False,True,False,False,True,False,False,False,False,True
10.31,61.3,2,2,0,1,2,7,0,3.52,1.77,0.942,94.43,7,False,False,False,False,True,False,False,False,True,False,False,True
11.35,38.9,0,2,0,3,36,2,0,2.28,2.29,0.952,103.02,13,False,False,False,True,False,False,False,False,False,False,False,False
10.54,42.4,1,2,1,1,14,9,0,2.79,2.33,1.206,121.67,11,False,False,False,True,False,False,False,True,False,True,False,False
5.52,27.7,2,1,0,5,25,6,0,0.0,1.02,0.862,22.53,8,False,False,False,True,False,False,True,False,False,False,False,False
6.17,23.4,1,1,0,2,15,10,0,0.0,1.47,1.142,41.89,10,False,False,False,False,False,False,True,False,False,False,False,True
3.38,12.8,1,2,0,4,2,3,1,5.14,3.0,0.995,85.4,13,True,False,False,False,True,False,False,False,False,False,True,False
9.22,27.1,0,0,0,3,18,10,0,0.0,1.0,0.946,32.52,20,False,False,False,False,True,False,False,True,False,True,False,False
6.67,19.9,0,0,0,3,1,3,0,0.0,1.0,1.23,33.15,22,False,False,False,False,True,False,False,True,False,False,False,False
4.58,17.1,1,1,0,4,7,4,0,0.0,1.0,1.191,26.7,6,False,False,False,False,False,True,False,True,False,False,True,False
6.07,34.7,2,0,0,3,0,4,0,0.0,1.14,1.14,38.93,4,False,False,True,True,False,False,False,True,False,False,False,True
7.66,21.7,0,1,0,1,1,6,0,3.34,1.12,1.168,42.75,4,False,False,False,False,True,False,False,True,False,True,False,False
6.43,29.4,2,2,0,5,7,9,0,0.0,2.18,0.917,55.66,19,False,False,False,True,False,False,True,False,False,False,False,False
4.1,20.2,2,2,0,2,1,10,0,0.0,2.05,1.086,45.08,7,False,False,False,False,False,False,True,False,False,False,True,False
9.28,52.3,2,1,0,1,33,6,0,0.0,1.36,1.122,66.48,23,False,False,False,True,False,False,True,False,False,True,False,False
7.56,33.2,1,2,0,3,22,8,0,0.0,2.95,0.889,82.45,12,False,True,False,True,False,False,True,False,False,False,False,False
8.05,42.1,2,2,0,1,0,8,0,0.0,1.51,0.94,56.95,19,False,False,False,False,False,True,True,False,False,False,False,False
4.26,20.9,2,1,0,2,14,4,0,0.0,1.71,1.011,41.21,2,False,False,True,False,False,True,False,True,False,False,False,False
13.55,81.3,2,1,0,2,47,9,0,6.54,1.18,1.054,92.68,3,True,False,False,False,False,True,False,True,False,True,False,False
6.73,31.3,2,1,0,1,6,10,0,0.0,1.41,0.97,40.0,4,False,False,True,True,False,False,True,False,False,False,True,False
7.11,25.6,1,0,0,1,26,7,0,0.0,1.0,1.246,37.96,10,False,False,False,False,False,True,False,True,False,False,True,False
6.1,30.2,2,2,0,2,5,6,1,7.88,2.5,0.86,87.35,22,False,True,False,True,False,False,False,False,False,False,True,False
6.2,17.0,0,2,1,1,37,7,0,0.0,1.83,0.963,43.7,4,True,False,False,False,False,True,True,False,False,False,False,False
3.4,19.5,2,2,1,2,7,6,0,0.0,2.06,1.208,54.37,0,False,True,False,False,False,True,True,False,False,True,False,False
22.45,70.3,0,1,0,1,17,7,0,6.99,1.06,1.116,93.83,22,False,False,False,True,False,False,False,True,False,False,False,True
10.55,54.1,2,0,0,3,31,4,0,2.86,1.12,1.233,67.99,3,False,False,True,True,False,False,False,True,False,False,False,True
9.28,38.9,1,1,0,1,1,6,0,0.0,1.41,1.189,67.68,4,False,False,False,False,False,True,True,False,False,False,False,True
7.48,28.8,1,0,0,1,25,6,0,0.0,1.0,1.028,29.94,2,False,False,False,True,False,False,False,True,False,False,True,False
10.28,57.9,2,2,0,1,19,5,0,2.6,3.0,0.854,129.3,13,False,False,True,True,False,False,False,True,False,False,False,True
6.56,36.3,2,2,0,5,25,6,0,1.94,1.84,1.021,62.8,9,False,False,False,True,False,False,True,False,False,False,True,False
6.52,20.8,0,2,0,4,7,8,1,0.0,1.98,0.87,40.79,22,False,False,False,True,False,False,True,False,False,False,False,True
12.87,46.3,1,1,0,2,9,10,0,6.9,1.45,0.885,67.83,11,False,False,False,True,False,False,True,False,False,True,False,False
9.52,36.9,1,2,1,3,16,6,1,0.0,3.0,1.054,114.56,13,False,False,False,True,False,False,True,False,False,False,False,False
4.07,11.1,0,1,0,1,1,7,0,0.0,1.29,1.04,25.03,15,False,False,False,False,True,False,False,True,False,False,True,False
14.19,38.4,0,0,0,3,1,8,0,5.85,1.0,1.159,57.76,5,False,False,False,True,False,False,True,False,False,False,True,False
8.17,45.5,2,1,0,1,3,6,0,0.0,1.23,0.97,50.12,16,False,True,False,False,False,True,False,False,True,False,False,False
5.71,33.1,2,2,1,2,15,9,0,0.0,1.53,0.952,41.68,18,False,False,False,True,False,False,True,False,False,False,False,True
6.17,34.3,2,1,0,1,1,4,1,0.0,1.53,1.237,63.22,8,False,False,True,False,False,True,False,True,False,False,True,False
2.89,11.5,1,2,1,1,22,1,1,2.22,2.94,1.015,48.66,0,False,False,False,False,False,False,False,True,False,False,False,True
6.58,20.9,0,2,1,2,40,6,0,0.0,1.89,1.199,55.11,3,False,False,False,False,False,False,True,False,False,False,False,True
2.76,15.7,2,0,0,2,4,10,0,0.0,1.27,0.85,20.5,1,False,True,False,False,True,False,True,False,False,True,False,False
3.76,19.2,2,2,0,1,27,6,1,0.0,2.48,1.008,55.6,9,False,False,True,False,False,True,True,False,False,True,False,False
9.3,40.8,1,1,0,2,10,3,0,0.0,1.19,0.998,49.11,15,True,False,False,False,False,True,False,True,False,False,False,False
4.52,20.0,1,1,1,4,2,9,0,0.0,1.16,0.862,20.28,16,False,False,False,True,False,False,True,False,False,True,False,False
7.25,31.4,1,1,0,1,1,7,1,6.69,1.9,1.092,93.92,20,False,True,False,False,True,False,False,False,False,False,False,True
20.65,56.8,0,1,0,2,10,7,0,2.32,1.48,0.973,98.92,20,False,False,False,False,True,False,True,False,False,False,True,False
4.13,16.6,1,0,0,2,9,6,0,0.0,1.0,1.217,21.9,16,False,False,False,True,False,False,False,True,False,False,False,False
10.97,56.2,2,1,0,1,5,1,0,2.15,1.33,1.06,70.78,15,False,True,False,True,False,False,False,True,False,False,True,False
10.86,58.7,2,2,0,1,0,3,0,7.09,2.35,1.178,133.71375,9,False,False,False,True,False,False,False,True,False,False,False,True
2.83,11.9,1,2,0,1,13,8,0,4.7,2.16,0.99,50.03,11,False,False,False,True,False,False,False,False,False,True,False,False
5.84,24.5,1,0,0,2,13,7,0,0.0,1.0,1.245,30.51,0,False,False,False,True,False,False,False,True,False,False,True,False
8.7,33.1,1,1,0,1,17,5,0,4.01,1.03,1.124,52.8,2,False,False,False,False,True,False,False,False,False,False,True,False
6.98,32.4,2,1,0,1,25,7,0,1.34,1.27,0.982,43.66,6,False,True,False,False,False,True,True,False,False,False,False,True
11.33,52.3,2,1,0,1,15,7,0,7.95,1.44,1.173,92.22,1,False,False,False,True,False,False,True,False,False,False,False,True
3.48,14.4,1,1,0,1,5,7,0,1.91,1.18,0.943,23.73,6,False,False,False,False,True,False,True,False,False,False,True,False
5.09,28.9,2,0,0,1,0,8,0,0.0,1.12,1.026,33.42,11,False,True,False,False,True,False,True,False,False,True,False,False
7.74,35.2,2,2,0,2,4,4,0,0.0,2.21,1.057,76.41,19,False,False,False,True,False,False,False,True,False,False,True,False
8.26,43.7,2,0,0,2,27,3,0,2.07,1.24,0.875,48.62,16,False,True,False,True,False,False,False,False,False,False,False,True
4.67,23.9,2,2,0,1,0,7,0,2.89,1.92,1.122,54.6,17,False,False,False,True,False,False,False,True,False,False,False,True
5.52,15.1,0,0,0,1,9,1,0,0.0,1.0,0.868,16.78,23,False,False,False,True,False,False,False,True,False,False,False,False
4.48,23.6,2,2,0,3,6,7,1,3.88,3.0,0.963,74.83,15,False,True,False,True,False,False,True,False,False,False,True,False
7.35,34.2,2,1,0,1,15,7,0,0.0,1.59,1.044,52.5,11,False,True,False,True,False,False,True,False,False,False,False,True
4.9,25.9,2,2,0,2,1,5,0,7.07,1.98,1.071,76.07,9,False,False,False,True,False,False,False,False,False,False,False,False
6.89,35.1,2,2,0,2,18,8,0,5.15,1.54,1.232,85.44,19,False,False,False,False,False,True,False,False,False,True,False,False
4.58,21.5,2,1,0,4,36,9,0,0.0,1.49,0.98,30.84,19,False,False,True,True,False,False,True,False,False,False,False,False
10.06,37.7,1,1,1,2,16,5,0,5.5,1.18,1.214,66.53,22,False,False,False,False,True,False,False,True,False,False,True,False
3.98,20.0,2,1,0,1,3,6,0,0.0,1.64,1.105,41.63,4,False,False,True,False,True,False,False,False,True,True,False,False
6.71,31.7,2,0,0,1,3,3,0,3.15,1.0,0.979,31.88,22,False,False,False,True,False,False,False,False,True,False,False,False
3.84,22.6,2,2,0,1,2,5,0,0.0,1.82,0.885,33.92,17,False,False,False,False,False,False,False,True,False,False,False,False
9.58,47.4,2,1,0,2,7,9,0,0.0,1.5,0.877,54.69,0,False,True,False,True,False,False,False,True,False,True,False,False
4.86,20.1,1,1,0,1,18,7,0,7.12,1.17,1.182,45.58,10,False,False,False,True,False,False,False,False,False,True,False,False
5.61,31.2,2,2,0,2,6,2,1,2.47,2.86,1.198,102.74,9,False,False,True,True,False,False,False,True,False,False,False,False
2.67,12.4,2,1,0,1,2,6,0,0.0,1.45,1.202,29.99,7,False,False,False,False,True,False,True,False,False,False,True,False
6.98,22.9,0,1,0,1,32,10,0,0.0,1.39,0.934,33.0,20,True,False,False,True,False,False,False,True,False,True,False,False
6.7,34.8,2,2,0,1,14,10,1,0.0,2.84,1.022,99.99,9,False,False,False,False,True,False,True,False,False,False,False,False
2.53,9.1,1,2,1,1,9,6,0,0.0,1.96,0.952,22.1,12,False,False,False,True,False,False,False,False,True,True,False,False
14.43,62.9,1,2,0,2,1,8,1,2.39,3.0,1.058,133.71375,3,False,False,False,True,False,False,True,False,False,False,True,False
14.93,43.9,0,0,0,1,3,2,0,2.62,1.0,0.9,45.42,23,False,False,False,True,False,False,False,True,False,False,True,False
7.26,41.6,2,2,1,4,11,2,0,2.96,1.97,0.958,72.0,8,False,False,False,True,False,False,False,True,False,False,True,False
9.88,54.1,2,0,0,5,0,6,0,0.0,1.13,1.024,52.5,6,False,True,False,True,False,False,False,True,False,True,False,False
5.0,15.6,0,0,0,1,18,5,0,0.0,1.0,0.896,19.98,2,False,False,False,False,False,True,False,True,False,False,False,True
4.69,16.1,0,0,0,1,13,7,0,0.0,1.0,0.904,19.96,23,False,False,False,False,True,False,True,False,False,False,False,False
4.34,22.3,2,1,0,2,14,2,0,0.0,1.73,1.135,48.42,1,False,True,False,False,True,False,False,True,False,False,False,False
6.11,30.4,2,1,0,3,19,8,0,0.0,1.66,1.213,56.11,4,False,False,True,True,False,False,True,False,False,False,False,True
4.72,13.8,0,1,1,3,18,2,0,0.0,1.43,1.019,25.47,21,False,False,False,True,False,False,False,True,False,False,True,False
8.63,51.4,2,2,1,2,8,8,0,0.0,1.81,1.223,93.29,17,False,False,False,True,False,False,True,False,False,True,False,False
4.22,21.0,2,2,0,3,8,6,0,0.0,2.31,0.898,49.43,7,True,False,False,False,True,False,True,False,False,True,False,False
7.76,37.3,2,2,0,1,36,6,0,0.0,2.23,0.971,73.17,18,False,False,False,True,False,False,True,False,False,True,False,False
6.79,31.3,2,1,0,2,2,7,0,0.0,1.02,1.185,39.69,21,False,False,False,False,True,False,False,True,False,False,False,True
4.68,17.5,1,0,0,4,4,9,0,0.0,1.0,0.996,19.19,22,False,False,False,True,False,False,True,False,False,False,False,False
6.68,20.7,0,1,0,1,4,4,1,2.71,1.76,1.011,56.19,10,False,False,False,True,False,False,False,False,False,False,False,True
8.67,23.6,0,2,0,2,21,10,0,0.0,2.17,1.065,73.5,16,False,False,False,False,False,True,True,False,False,True,False,False
10.34,49.1,2,2,0,4,1,2,1,6.6,3.0,0.889,133.71375,3,False,False,True,True,False,False,False,False,True,False,True,False
11.74,48.9,1,2,1,3,1,7,0,3.22,2.41,0.994,116.85,14,False,True,False,True,False,False,True,False,False,False,True,False
7.35,25.5,0,0,0,2,37,7,0,0.0,1.0,1.214,33.11,1,False,False,False,True,False,False,False,True,False,True,False,False
5.75,27.9,2,1,0,1,21,9,0,2.87,1.36,0.856,33.7,7,False,False,False,True,False,False,False,False,True,True,False,False
1.74,4.9,0,1,0,3,15,7,0,0.0,1.31,1.127,12.64,22,False,False,False,True,False,False,True,False,False,False,False,True
2.73,12.9,2,1,1,1,25,7,0,0.0,1.57,1.131,24.94,23,False,True,False,True,False,False,False,False,True,False,False,True
10.09,33.3,0,1,0,1,2,8,0,6.03,1.43,1.178,69.6,3,False,False,False,True,False,False,False,True,False,True,False,False
2.28,12.3,2,1,0,1,5,7,0,3.89,1.08,0.944,20.86,7,False,False,False,False,True,False,False,True,False,False,False,False
4.85,16.8,0,2,1,1,5,9,0,0.0,2.41,0.889,42.15,21,False,False,False,False,False,False,True,False,False,False,False,False
8.23,30.5,1,0,0,4,3,9,0,0.0,1.29,1.055,47.08,3,False,True,False,False,True,False,True,False,False,False,False,False
6.95,40.8,2,2,0,2,13,7,0,0.0,1.99,1.012,76.18,17,False,False,False,False,True,False,False,False,True,True,False,False
10.05,36.7,1,1,0,1,5,1,0,7.96,1.27,0.866,54.86,15,False,False,False,True,False,False,False,False,False,False,False,False
9.54,37.1,1,1,0,3,0,9,1,0.0,1.47,1.1,58.79,0,False,False,False,True,False,False,True,False,False,False,True,False
8.34,32.4,1,1,0,1,26,8,0,0.0,1.01,0.987,32.61,10,False,False,False,False,False,False,True,False,False,False,False,True
4.2,23.2,2,1,0,3,11,7,0,6.52,1.46,1.205,57.92,9,False,False,True,True,False,False,False,False,False,False,False,True
10.08,35.0,0,1,0,1,7,7,0,3.61,1.01,1.025,44.75,2,False,False,False,False,True,False,True,False,False,False,False,True
4.77,16.0,0,2,0,2,1,7,0,1.69,2.16,0.938,48.31,10,False,False,False,False,False,True,False,True,False,False,False,True
6.48,30.9,2,2,1,2,106,8,0,0.0,2.25,0.864,62.54,9,False,True,False,False,False,True,True,False,False,False,False,False
4.36,24.2,2,1,0,1,11,6,1,5.8,1.45,0.986,47.09,18,False,False,False,True,False,False,False,False,False,True,False,False
2.94,17.2,2,2,0,3,8,4,0,7.99,2.06,0.859,58.39,17,False,False,False,False,True,False,False,False,False,False,False,True
4.18,12.5,0,2,1,1,3,10,1,0.0,2.44,0.854,33.38,15,False,False,False,True,False,False,True,False,False,False,False,False
7.22,33.9,2,1,0,1,49,2,0,3.1,1.04,1.067,38.15,8,False,False,False,True,False,False,False,False,True,False,True,False
9.84,41.6,1,1,0,1,3,2,0,0.0,1.34,1.08,56.53,13,True,False,False,True,False,False,False,True,False,False,False,False
10.24,46.0,1,1,0,1,3,8,0,4.9,1.31,0.927,56.78,20,False,False,False,True,False,False,False,True,False,True,False,False
5.73,21.9,1,2,1,2,3,7,0,4.17,2.06,1.192,87.7,16,False,False,False,False,True,False,False,False,False,False,False,True
4.53,12.8,0,1,0,2,28,5,0,0.0,1.21,1.122,27.42,12,False,False,False,False,True,False,False,True,False,False,True,False
3.55,13.0,1,2,0,1,1,1,1,2.62,3.0,1.021,54.97,23,False,False,False,True,False,False,False,True,False,False,False,False
7.78,28.6,1,1,0,1,14,9,0,2.08,1.46,0.94,43.3,22,False,False,True,True,False,False,True,False,False,False,False,True
6.28,28.0,1,0,0,3,0,4,0,0.0,1.0,0.922,24.82,2,False,False,False,True,False,False,False,True,False,False,False,True
7.45,28.5,1,1,0,1,3,6,0,0.0,1.38,1.105,49.44,11,False,False,False,False,True,False,False,True,False,False,False,False
8.58,32.0,1,0,0,1,13,7,0,6.6,1.0,0.931,40.94,15,False,False,False,True,False,False,False,False,False,False,False,True
10.24,42.0,1,2,0,2,0,4,1,2.63,2.63,1.15,133.71375,13,False,False,True,False,False,True,False,False,False,False,False,True
8.07,42.6,2,0,0,3,13,2,0,1.1,1.0,1.228,46.67,4,True,False,False,True,False,False,False,True,False,False,False,True
5.03,28.9,2,2,0,3,23,4,0,3.35,2.32,1.071,80.37,8,False,False,True,False,False,True,False,True,False,False,True,False
2.75,11.2,1,1,1,2,33,4,0,0.0,1.29,0.891,19.22,20,False,True,False,False,False,True,False,True,False,False,True,False
5.27,26.6,2,2,0,2,0,6,0,0.0,2.08,0.975,57.2,10,False,True,False,False,True,False,True,False,False,True,False,False
3.95,21.1,2,2,0,1,13,7,1,2.04,3.0,1.219,111.59,3,False,False,True,False,True,False,False,False,False,False,False,False
6.43,19.6,0,0,0,1,25,6,0,0.0,1.0,1.059,28.01,10,False,False,False,False,True,False,False,False,True,False,True,False
1.31,7.3,2,1,0,2,16,7,0,2.25,1.21,1.055,14.51,9,False,False,False,True,False,False,False,True,False,False,False,True
3.94,23.3,2,1,0,2,16,6,1,0.0,1.84,0.879,34.06,9,False,False,False,True,False,False,False,False,True,True,False,False
6.03,25.5,1,0,0,1,18,3,0,1.93,1.0,0.893,27.44,21,False,False,False,False,True,False,False,True,False,False,False,False
3.14,16.2,2,0,0,1,5,7,0,2.72,1.26,0.976,27.71,20,False,True,False,False,False,True,True,False,False,False,True,False
2.41,6.8,0,0,0,3,0,9,0,3.5,1.0,0.934,16.36,20,False,False,False,False,True,False,True,False,False,False,False,True
8.48,25.4,0,2,1,2,16,4,0,1.9,2.46,1.085,82.26,3,False,False,False,True,False,False,False,True,False,False,True,False
13.36,64.9,2,1,0,1,0,10,1,2.47,2.15,1.22,133.71375,19,False,False,False,True,False,False,True,False,False,False,True,False
3.29,18.1,2,2,0,1,43,6,0,0.0,2.25,0.885,34.82,8,False,True,False,True,False,False,False,True,False,False,False,False
5.01,17.5,0,0,0,1,18,10,0,0.0,1.0,1.007,19.9,16,False,False,False,True,False,False,False,True,False,True,False,False
5.07,17.4,0,1,1,1,19,9,0,0.0,1.43,1.229,40.96,20,False,False,False,False,True,False,False,False,True,True,False,False
5.57,31.1,2,2,0,2,45,1,1,4.56,3.0,0.907,110.11,18,False,False,False,False,False,True,False,False,False,False,False,True
5.33,19.2,0,1,0,3,6,6,0,0.0,1.09,0.887,20.4,12,False,False,False,True,False,False,True,False,False,False,False,True
9.61,55.4,2,0,0,1,5,4,0,0.0,1.0,1.173,57.61,4,False,False,False,False,False,True,False,True,False,False,False,True
6.85,18.6,0,0,0,4,3,9,0,3.19,1.0,0.916,24.06,4,False,False,False,True,False,False,True,False,False,True,False,False
2.57,8.7,0,0,0,1,23,1,0,0.0,1.0,0.894,10.46,0,True,False,False,True,False,False,False,True,False,False,False,True
5.3,19.2,1,0,0,1,12,5,0,0.0,1.0,1.11,27.25,3,False,False,False,False,True,False,False,False,True,False,True,False
7.72,36.6,2,0,0,2,4,9,0,0.0,1.27,0.851,36.08,15,False,True,False,True,False,False,True,False,False,False,False,True
14.8,65.3,1,2,1,1,3,5,0,2.52,2.56,0.969,133.71375,10,False,True,False,False,False,True,False,True,False,False,True,False
6.93,33.5,2,2,0,1,14,8,0,0.0,1.84,1.029,64.65,9,False,False,False,False,True,False,True,False,False,False,False,False
5.92,25.4,1,1,1,4,25,9,0,1.9,1.59,0.98,42.04,1,False,False,True,True,False,False,True,False,False,True,False,False
19.87,115.4,2,0,0,2,4,9,0,2.76,1.0,0.915,89.0,0,False,False,False,False,True,False,False,True,False,True,False,False
5.56,30.7,2,1,0,3,5,5,0,0.0,1.82,1.05,51.96,3,False,True,False,True,False,False,False,True,False,False,False,False
7.13,33.3,2,1,0,3,7,6,0,0.0,1.14,0.861,33.71,3,False,False,False,False,False,True,True,False,False,False,True,False
5.75,34.1,2,2,0,4,27,9,0,0.0,3.0,0.907,88.91,7,False,False,True,False,True,False,False,True,False,True,False,False
4.97,22.0,1,1,0,1,10,4,1,2.93,2.33,0.92,60.85,1,False,False,True,False,False,True,False,True,False,False,True,False
6.31,33.5,2,1,0,1,7,5,0,0.0,1.48,0.874,38.44,18,False,True,False,True,False,False,False,True,False,False,True,False
6.43,20.0,0,1,0,1,22,3,0,0.0,1.04,0.993,24.42,20,False,False,False,False,False,False,False,True,False,False,False,False
3.46,12.9,1,1,0,3,16,6,0,1.82,1.56,0.968,30.9,11,False,True,False,False,False,True,False,False,True,False,True,False
4.99,13.9,0,2,0,2,13,4,1,3.88,2.57,1.134,88.35,21,False,False,False,False,True,False,False,False,False,False,True,False
10.79,52.7,2,2,1,1,9,2,1,5.77,3.0,0.963,133.71375,11,False,False,True,False,True,False,False,True,False,False,False,True
4.84,17.7,1,2,0,2,0,7,0,0.0,1.94,0.987,44.25,16,False,False,False,False,True,False,False,False,True,True,False,False
5.45,27.9,2,0,0,2,0,6,0,3.35,1.22,0.91,37.72,6,False,True,False,True,False,False,False,False,False,True,False,False
10.86,31.5,0,0,0,1,28,7,0,2.18,1.0,1.235,52.76,6,False,False,False,True,False,False,False,False,False,False,True,False
3.25,12.0,1,1,0,1,7,8,0,0.0,1.34,0.861,16.59,3,False,False,False,True,False,False,True,False,False,True,False,False
